package_id,created_at,test_week,clickability_test_id,headline,eyecatcher_id,impressions,clicks,ctr,first_place,winner,is_highest_ctr,headline_num_persons,headline_num_orgs,headline_num_gpes,headline_has_person,headline_has_org,headline_has_gpe,headline_has_money,starts_with_verb,starts_with_pronoun,starts_with_number,num_pronouns,num_chars,num_tokens,avg_token_len,ends_with_qmark,ends_with_exclaim,has_quote,has_all_caps_word,num_nouns,num_verbs,num_adjs,num_advs,headline_imperative_verb,headline_has_curiosity_word,headline_curiosity_similarity,headline_has_intensity_word,headline_intensity_similarity,neg,neu,pos,compound,created_at_dayofweek,created_at_hourofday,test_group_size,read_flesch,read_coleman,specificity_tfidf,topic_bertopic
75451,2013-12-17 11:52:57.267,201350,52aa42e850707cdfbb00228d,Women Not Getting The Reproductive Healthcare They Need? How About No.,5332c31a1fae79f09f011670,1974,5,0.0025329280648429,False,False,False,0,1,0,False,True,False,False,False,False,False,1,70,13,4.615384615384615,False,False,False,False,4,2,0,0,False,False,0.916418731212616,False,0.916418731212616,0.18,0.82,0.0,-0.296,1,11,4,62.81613636363636,9.4,0.4267409123181657,13
75452,2013-12-17 11:56:21.639,201350,52aa42e850707cdfbb00228d,"Ladies, Like Choice? Don't End Up In This Hospital.",5332c31a1fae79f09f011670,2292,20,0.0087260034904013,False,False,False,0,0,0,False,False,False,False,False,False,False,0,51,13,3.3076923076923075,False,False,True,False,3,2,0,0,True,False,0.939572811126709,False,0.939572811126709,0.0,0.762,0.238,0.3612,1,11,4,89.46750000000003,2.7555555555555564,0.3963476264406031,13
75527,2013-12-17 18:44:28.964,201350,52b09b423e508dbe25000216,"Why Your Congre- Er, I Mean Pizza Is Ruining Democracy",5332c31e1fae79f09f01170d,4432,38,0.0085740072202166,False,False,False,0,0,0,False,False,False,False,False,False,False,2,54,11,4.090909090909091,False,False,False,False,3,3,0,0,False,False,0.823140561580658,False,0.823140561580658,0.2,0.8,0.0,-0.25,1,18,4,52.86500000000001,6.18,0.4002539332123061,6
75528,2013-12-17 18:45:04.743,201350,52b09b423e508dbe25000216,Here’s A Pizza. A Really Disturbing Pizza. A Pizza That Is Ruining Democracy. BAD PIZZA.,5332c31e1fae79f09f01170d,3630,23,0.0063360881542699,False,False,False,0,0,0,False,False,False,False,False,False,False,1,88,20,3.7,False,False,True,True,6,3,1,2,False,False,0.8548600673675537,False,0.8548600673675537,0.522,0.478,0.0,-0.8698,1,18,4,49.48000000000002,4.959999999999997,0.3077556389363838,6
75529,2013-12-17 18:47:27.556,201350,52b09c211edbddcf9c000230,There Are Some Selfies Should Be Kept To Your Selfie,5332c31a1fae79f09f011680,3988,114,0.0285857572718154,False,False,False,0,0,0,False,False,False,False,False,True,False,2,52,10,4.3,False,False,False,False,2,4,0,0,False,False,0.7765889167785645,False,0.7765889167785645,0.0,1.0,0.0,0.0,1,18,4,95.165,6.18,0.5772267249814244,-1
75530,2013-12-17 18:47:42.317,201350,52b09b423e508dbe25000216,"If Someone Did This To My Pizza, I Would Probably Sue Them Or Run Against Them, Or Kick Them",5332c31e1fae79f09f01170d,4305,40,0.0092915214866434,True,False,True,0,0,0,False,False,False,False,False,False,False,6,92,21,3.5238095238095237,False,False,False,False,2,5,0,1,False,False,0.916290521621704,False,0.916290521621704,0.0,1.0,0.0,0.0,1,18,4,80.68684210526318,4.621052631578948,0.3940640782917681,6
75531,2013-12-17 18:48:21.068,201350,52b09c211edbddcf9c000230,There Are Some Selfies Should Be Kept To Your Selfie,5332c31a1fae79f09f011680,3673,140,0.0381159814865232,True,False,True,0,0,0,False,False,False,False,False,True,False,2,52,10,4.3,False,False,False,False,2,4,0,0,False,False,0.7765889167785645,False,0.7765889167785645,0.0,1.0,0.0,0.0,1,18,4,95.165,6.18,0.5772267249814244,-1
75532,2013-12-17 18:49:04.534,201350,52b09c211edbddcf9c000230,There Are Some Selfies Should Be Kept To Your Selfie,5332c31a1fae79f09f011680,4327,134,0.0309683383406517,False,False,False,0,0,0,False,False,False,False,False,True,False,2,52,10,4.3,False,False,False,False,2,4,0,0,False,False,0.7765889167785645,False,0.7765889167785645,0.0,1.0,0.0,0.0,1,18,4,95.165,6.18,0.5772267249814244,-1
75533,2013-12-17 18:50:06.861,201350,52b09b423e508dbe25000216,Congressional Redistricting Explained With Pizza,5332c31e1fae79f09f01170d,3563,17,0.0047712601740106,False,False,False,0,0,0,False,False,False,False,False,False,False,0,48,5,8.8,False,False,False,False,3,1,0,0,False,False,0.4301931858062744,False,0.4301931858062744,0.0,1.0,0.0,0.0,1,18,4,-18.19999999999996,29.320000000000004,0.4875304079042447,30
75534,2013-12-17 18:50:20.541,201350,52b09c211edbddcf9c000230,There Are Some Selfies Should Be Kept To Your Selfie,5332c31a1fae79f09f011680,3953,129,0.0326334429547179,False,False,False,0,0,0,False,False,False,False,False,True,False,2,52,10,4.3,False,False,False,False,2,4,0,0,False,False,0.7765889167785645,False,0.7765889167785645,0.0,1.0,0.0,0.0,1,18,4,95.165,6.18,0.5772267249814244,-1
75535,2013-12-17 19:02:28.765,201350,52b09f8d4c1516f83600031f,Your Fat Girlfriend Says She’s Fat. Here’s How To Respond.,5332c2fb1fae79f09f0112ba,2999,75,0.0250083361120373,False,False,False,0,0,0,False,False,False,False,False,True,False,2,58,14,3.5,False,False,True,False,3,4,0,1,False,False,0.8090391159057617,False,0.8090391159057617,0.0,1.0,0.0,0.0,1,19,6,100.24000000000002,4.379999999999999,0.4644301970030954,-1
75536,2013-12-17 19:02:40.575,201350,52b09f8d4c1516f83600031f,Your Girlfriend Says She’s Fat. Here’s How To Respond.,5332c2fb1fae79f09f0112ba,2790,64,0.0229390681003584,False,False,False,0,0,0,False,False,False,False,False,True,False,2,54,13,3.5384615384615383,False,False,True,False,2,4,0,1,False,False,0.8230981826782227,False,0.8230981826782227,0.0,1.0,0.0,0.0,1,19,6,98.8675,4.6888888888888935,0.4953845545689825,-1
75537,2013-12-17 19:03:04.269,201350,52b09f8d4c1516f83600031f,Your Fat Girlfriend Says She’s Fat. Here’s How To Respond.,5332c2fb1fae79f09f0112ba,2621,88,0.0335749713849675,False,False,False,0,0,0,False,False,False,False,False,True,False,2,58,14,3.5,False,False,True,False,3,4,0,1,False,False,0.8090391159057617,False,0.8090391159057617,0.0,1.0,0.0,0.0,1,19,6,100.24000000000002,4.379999999999999,0.4644301970030954,-1
75538,2013-12-17 19:03:32.854,201350,52b09f8d4c1516f83600031f,Your Girlfriend Says She’s Fat. Here’s How To Respond.,5332c2fb1fae79f09f0112ba,2573,93,0.036144578313253,True,False,True,0,0,0,False,False,False,False,False,True,False,2,54,13,3.5384615384615383,False,False,True,False,2,4,0,1,False,False,0.8230981826782227,False,0.8230981826782227,0.0,1.0,0.0,0.0,1,19,6,98.8675,4.6888888888888935,0.4953845545689825,-1
75539,2013-12-17 19:04:06.394,201350,52b09f8d4c1516f83600031f,Your Fat Girlfriend Says She’s Fat. Here’s How To Respond.,5332c2fb1fae79f09f0112ba,2386,84,0.0352053646269907,False,False,False,0,0,0,False,False,False,False,False,True,False,2,58,14,3.5,False,False,True,False,3,4,0,1,False,False,0.8090391159057617,False,0.8090391159057617,0.0,1.0,0.0,0.0,1,19,6,100.24000000000002,4.379999999999999,0.4644301970030954,-1
75540,2013-12-17 19:04:20.865,201350,52b09f8d4c1516f83600031f,Your Girlfriend Says She’s Fat. Here’s How To Respond.,5332c2fb1fae79f09f0112ba,2707,75,0.0277059475434059,False,False,False,0,0,0,False,False,False,False,False,True,False,2,54,13,3.5384615384615383,False,False,True,False,2,4,0,1,False,False,0.8230981826782227,False,0.8230981826782227,0.0,1.0,0.0,0.0,1,19,6,98.8675,4.6888888888888935,0.4953845545689825,-1
75557,2013-12-17 20:26:02.911,201350,52b0b352d13181a1f30009be,Just Because These People Came To The U.S. For Work Doesn't Mean They Don't Deserve To Be Human,5332c3201fae79f09f01173b,4109,34,0.0082745193477731,False,False,False,0,0,0,False,False,False,False,False,False,False,1,95,20,3.9,False,False,True,False,4,6,0,1,True,False,0.8926620483398438,False,0.8926620483398438,0.0,1.0,0.0,0.0,1,20,4,89.60000000000004,4.755555555555556,0.3248940766631168,8
75558,2013-12-17 20:26:14.644,201350,52b0b352d13181a1f30009be,The Shocking Reality Of What Is 'Hidden In The Harvest',5332c3201fae79f09f01173d,4335,61,0.0140715109573241,True,False,True,0,0,0,False,False,False,False,False,False,False,1,55,12,3.8333333333333335,False,False,True,False,2,2,1,0,False,False,0.6833398342132568,False,0.6833398342132568,0.231,0.769,0.0,-0.4019,1,20,4,61.32500000000002,6.760000000000002,0.4912875841785482,6
75559,2013-12-17 20:26:26.343,201350,52b0b352d13181a1f30009be,"When The Laws Favor Those Who Love To Prey On Others, We've Got Some Serious Work To Do",5332c3201fae79f09f01173d,3915,42,0.010727969348659,False,False,False,0,0,0,False,False,False,False,False,False,False,3,87,20,3.5,False,False,True,False,4,5,1,0,False,False,0.8730923533439636,False,0.8730923533439636,0.056,0.647,0.297,0.765,1,20,4,85.16499999999999,4.466666666666665,0.3600177905379902,-1
75560,2013-12-17 20:27:09.695,201350,52b0b352d13181a1f30009be,"These Women Came Here Looking For The American Dream, But What They Found Was A Nightmare",5332c3201fae79f09f01173d,3570,45,0.0126050420168067,False,False,False,0,0,0,False,False,False,False,False,False,False,2,89,17,4.352941176470588,False,False,False,False,4,4,0,1,False,False,0.8734155893325806,False,0.8734155893325806,0.0,0.903,0.097,0.128,1,20,4,74.27000000000001,8.8125,0.4018241629263712,-1
75576,2013-12-17 20:36:15.329,201350,52b0b5afb9249341a80009f4,A Scary Ad Shows Two Perspectives On Living Your Last 10 Years. Which Describes Where You're Headed?,5332c3211fae79f09f01175b,4068,80,0.0196656833824975,False,False,False,0,0,0,False,False,False,False,False,False,False,3,100,20,4.2,True,False,True,False,3,5,2,0,False,True,0.8498704433441162,False,0.8498704433441162,0.176,0.824,0.0,-0.4939,1,20,4,83.74867647058825,8.35294117647059,0.3241054650590533,-1
75577,2013-12-17 20:36:46.419,201350,52b0b5afb9249341a80009f4,A Gut-Punching Ad Shows Two Perspectives On Your Last 10 Years. Which Describes Where You're Headed?,5332c3211fae79f09f01175b,3918,85,0.021694742215416,True,False,True,0,0,0,False,False,False,False,False,False,False,3,100,21,4.0476190476190474,True,False,True,False,5,4,1,0,False,True,0.8522488474845886,False,0.8522488474845886,0.0,1.0,0.0,0.0,1,20,4,82.39000000000001,9.8625,0.3232174249529403,-1
75578,2013-12-17 20:38:17.200,201350,52b0b5afb9249341a80009f4,Wake-Up Call: See Two Perspectives On Living Your Last 10 Years. Which Describes Where You're Going?,5332c3211fae79f09f01175b,3829,48,0.0125359101593105,False,False,False,0,0,0,False,False,False,False,True,False,False,3,100,22,3.863636363636364,True,False,True,False,3,6,1,0,False,False,0.8765468001365662,False,0.8765468001365662,0.0,1.0,0.0,0.0,1,20,4,82.39000000000001,9.5,0.3657977498245665,-1
75581,2013-12-17 20:39:26.832,201350,52b0b5afb9249341a80009f4,Watch Two Perspectives On Living Your Last 10 Years. Which Describes Your Future?,5332c3211fae79f09f01175b,4169,72,0.017270328615975,False,False,False,0,0,0,False,False,False,False,True,False,False,3,81,15,4.6,True,False,False,False,3,3,1,0,True,False,0.7598422765731812,False,0.7598422765731812,0.0,1.0,0.0,0.0,1,20,4,83.09903846153848,9.538461538461544,0.3634074969054157,-1
75589,2013-12-17 20:48:13.010,201350,52b0b87a411c73e42d000b8a,The Shocking Reality Of What Is 'Hidden In The Harvest',5332c3201fae79f09f01173d,3651,32,0.0087647219939742,True,False,True,0,0,0,False,False,False,False,False,False,False,1,55,12,3.8333333333333335,False,False,True,False,2,2,1,0,False,False,0.6833398342132568,False,0.6833398342132568,0.231,0.769,0.0,-0.4019,1,20,4,61.32500000000002,6.760000000000002,0.4912875841785482,6
75594,2013-12-17 20:49:42.601,201350,52b0b87a411c73e42d000b8a,The Shocking Reality Of What Is 'Hidden In The Harvest',5332c3221fae79f09f01177e,3956,30,0.0075834175935288,False,False,False,0,0,0,False,False,False,False,False,False,False,1,55,12,3.8333333333333335,False,False,True,False,2,2,1,0,False,False,0.6833398342132568,False,0.6833398342132568,0.231,0.769,0.0,-0.4019,1,20,4,61.32500000000002,6.760000000000002,0.4912875841785482,6
75605,2013-12-17 21:29:35.682,201350,52b0c21f33601caa9d000e51,Your Girlfriend Says She’s Fat. Here’s How To Respond.,5332c2fb1fae79f09f0112ba,3704,73,0.0197084233261339,False,False,False,0,0,0,False,False,False,False,False,True,False,2,54,13,3.5384615384615383,False,False,True,False,2,4,0,1,False,False,0.8230981826782227,False,0.8230981826782227,0.0,1.0,0.0,0.0,1,21,4,98.8675,4.6888888888888935,0.4953845545689825,-1
75606,2013-12-17 21:29:54.925,201350,52b0c21f33601caa9d000e51,Your Girlfriend Says She’s Fat. Here’s How To Respond.,5332c3231fae79f09f011796,3848,77,0.020010395010395,False,False,False,0,0,0,False,False,False,False,False,True,False,2,54,13,3.5384615384615383,False,False,True,False,2,4,0,1,False,False,0.8230981826782227,False,0.8230981826782227,0.0,1.0,0.0,0.0,1,21,4,98.8675,4.6888888888888935,0.4953845545689825,-1
75607,2013-12-17 21:30:07.818,201350,52b0c21f33601caa9d000e51,Your Girlfriend Says She’s Fat. Here’s How To Respond.,5332c3231fae79f09f011798,3336,83,0.0248800959232613,False,False,False,0,0,0,False,False,False,False,False,True,False,2,54,13,3.5384615384615383,False,False,True,False,2,4,0,1,False,False,0.8230981826782227,False,0.8230981826782227,0.0,1.0,0.0,0.0,1,21,4,98.8675,4.6888888888888935,0.4953845545689825,-1
75609,2013-12-17 21:30:23.860,201350,52b0c21f33601caa9d000e51,Your Girlfriend Says She’s Fat. Here’s How To Respond.,5332c3231fae79f09f01179d,3807,113,0.0296821644339374,True,False,True,0,0,0,False,False,False,False,False,True,False,2,54,13,3.5384615384615383,False,False,True,False,2,4,0,1,False,False,0.8230981826782227,False,0.8230981826782227,0.0,1.0,0.0,0.0,1,21,4,98.8675,4.6888888888888935,0.4953845545689825,-1
75623,2013-12-17 22:26:14.190,201350,52b0ce214a5556af31001265,Santa Isn’t The Only One Who Knows When We’re Sleeping And When We’re Awake,5332c3241fae79f09f0117b1,4201,28,0.0066650797429183,False,False,False,0,0,1,False,False,True,False,False,False,False,3,75,17,3.647058823529412,False,False,True,False,1,5,2,0,False,False,0.8252130746841431,False,0.8252130746841431,0.0,1.0,0.0,0.0,1,22,4,77.81071428571428,6.528571428571432,0.4389254787934991,21
75625,2013-12-17 22:27:43.836,201350,52b0ce214a5556af31001265,Have You Asked Yourself How Many Of Your Holiday Emails And Trips To The Mall The NSA Has Tracked?,5332c3241fae79f09f0117b1,3683,13,0.0035297311973934,False,False,False,0,0,0,False,False,False,False,True,False,False,3,98,20,4.0,True,False,False,True,5,4,1,0,False,False,0.8174752593040466,False,0.8174752593040466,0.0,0.87,0.13,0.4019,1,22,4,80.68684210526318,6.757894736842108,0.3684959301108498,-1
75626,2013-12-17 22:28:35.848,201350,52b0ce214a5556af31001265,We Would Punch These Santa Spies In The Face In Real Life. Why Are We Accepting Them Online?,5332c3241fae79f09f0117b1,3691,39,0.0105662422107829,True,False,True,0,0,0,False,False,False,False,False,True,False,3,92,20,3.75,True,False,False,False,5,4,1,0,False,False,0.8154919743537903,False,0.8154919743537903,0.0,0.867,0.133,0.3818,1,22,4,94.3,4.433333333333334,0.3407451974981663,1
75627,2013-12-17 22:29:55.012,201350,52b0ce214a5556af31001265,What If Santa Were Following You Around 24/7/365 To Track Your Naughty-Or-Nice Behavior?,5332c3241fae79f09f0117b1,3406,30,0.0088079859072225,False,False,False,0,0,0,False,False,False,False,False,True,False,3,88,18,4.222222222222222,True,False,False,False,3,3,1,0,False,False,0.8360767364501953,False,0.8360767364501953,0.0,1.0,0.0,0.0,1,22,4,56.97846153846157,13.600000000000003,0.348353434482419,21
75638,2013-12-17 23:21:26.382,201350,52b0d9903e602968240015ad,The Shocking Reality Of What Is 'Hidden In The Harvest',5332c3201fae79f09f01173d,4190,35,0.0083532219570405,False,False,False,0,0,0,False,False,False,False,False,False,False,1,55,12,3.8333333333333335,False,False,True,False,2,2,1,0,False,False,0.6833398342132568,False,0.6833398342132568,0.231,0.769,0.0,-0.4019,1,23,4,61.32500000000002,6.760000000000002,0.4912875841785482,6
75640,2013-12-17 23:22:24.749,201350,52b0d9903e602968240015ad,The Shocking Reality Of What Is 'Hidden In The Harvest',5332c3201fae79f09f01173d,4162,21,0.0050456511292647,False,False,False,0,0,0,False,False,False,False,False,False,False,1,55,12,3.8333333333333335,False,False,True,False,2,2,1,0,False,False,0.6833398342132568,False,0.6833398342132568,0.231,0.769,0.0,-0.4019,1,23,4,61.32500000000002,6.760000000000002,0.4912875841785482,6
75641,2013-12-17 23:23:08.333,201350,52b0d9903e602968240015ad,The Shocking Reality Of What Is 'Hidden In The Harvest',5332c3201fae79f09f01173d,3754,37,0.0098561534363345,False,False,False,0,0,0,False,False,False,False,False,False,False,1,55,12,3.8333333333333335,False,False,True,False,2,2,1,0,False,False,0.6833398342132568,False,0.6833398342132568,0.231,0.769,0.0,-0.4019,1,23,4,61.32500000000002,6.760000000000002,0.4912875841785482,6
75642,2013-12-17 23:23:46.161,201350,52b0d9903e602968240015ad,The Shocking Reality Of What Is 'Hidden In The Harvest',5332c3201fae79f09f01173d,4008,49,0.0122255489021956,True,False,True,0,0,0,False,False,False,False,False,False,False,1,55,12,3.8333333333333335,False,False,True,False,2,2,1,0,False,False,0.6833398342132568,False,0.6833398342132568,0.231,0.769,0.0,-0.4019,1,23,4,61.32500000000002,6.760000000000002,0.4912875841785482,6
75653,2013-12-18 14:55:13.936,201350,52b1b3d8b9968eb6d6002422,An Artist's Beautiful Interpretation Of The Horrifying Abuse Against Women,5332b75b1fae79f09f001638,5578,69,0.0123700250986016,False,False,False,0,0,0,False,False,False,False,False,False,False,0,74,11,5.909090909090909,False,False,True,False,6,0,0,0,False,False,0.7239282727241516,False,0.7239282727241516,0.42,0.372,0.207,-0.6124,2,14,4,2.105000000000018,18.360000000000003,0.3904620446017384,12
75655,2013-12-18 00:10:20.860,201350,52b0e7e66e52c59bb7001c1e,See Why We Have An Absolutely Ridiculous Standard Of Beauty In Just 37 Seconds,5332c3251fae79f09f0117f1,3754,90,0.0239744272775705,False,False,False,0,0,0,False,False,False,False,True,False,False,1,78,14,4.642857142857143,False,False,False,False,4,2,0,2,True,False,0.8447843790054321,True,0.8447843790054321,0.15,0.645,0.204,0.2516,2,0,4,53.639285714285734,9.01428571428572,0.3695895260573096,-1
75656,2013-12-18 00:10:26.688,201350,52b0e7e66e52c59bb7001c1e,See Why We Have An Absolutely Ridiculous Standard Of Beauty In Just 37 Seconds,5332c3251fae79f09f0117f1,4385,78,0.017787913340935,False,False,False,0,0,0,False,False,False,False,True,False,False,1,78,14,4.642857142857143,False,False,False,False,4,2,0,2,True,False,0.8447843790054321,True,0.8447843790054321,0.15,0.645,0.204,0.2516,2,0,4,53.639285714285734,9.01428571428572,0.3695895260573096,-1
75657,2013-12-18 00:10:31.985,201350,52b0e7e66e52c59bb7001c1e,See Why We Have An Absolutely Ridiculous Standard Of Beauty In Just 37 Seconds,5332c3251fae79f09f0117f1,4281,113,0.0263957019387993,True,True,True,0,0,0,False,False,False,False,True,False,False,1,78,14,4.642857142857143,False,False,False,False,4,2,0,2,True,False,0.8447843790054321,True,0.8447843790054321,0.15,0.645,0.204,0.2516,2,0,4,53.639285714285734,9.01428571428572,0.3695895260573096,-1
75658,2013-12-18 00:10:38.564,201350,52b0e7e66e52c59bb7001c1e,See Why We Have An Absolutely Ridiculous Standard Of Beauty In Just 37 Seconds,5332c3251fae79f09f0117f1,3600,69,0.0191666666666666,False,False,False,0,0,0,False,False,False,False,True,False,False,1,78,14,4.642857142857143,False,False,False,False,4,2,0,2,True,False,0.8447843790054321,True,0.8447843790054321,0.15,0.645,0.204,0.2516,2,0,4,53.639285714285734,9.01428571428572,0.3695895260573096,-1
75659,2013-12-18 03:26:45.182,201350,52b115ef2be3906c7e000973,See Why We Have An Absolutely Ridiculous Standard Of Beauty In Just 37 Seconds,5332b75a1fae79f09f001630,3728,67,0.0179721030042918,False,False,False,0,0,0,False,False,False,False,True,False,False,1,78,14,4.642857142857143,False,False,False,False,4,2,0,2,True,False,0.8447843790054321,True,0.8447843790054321,0.15,0.645,0.204,0.2516,2,3,4,53.639285714285734,9.01428571428572,0.3695895260573096,-1
75660,2013-12-18 03:26:54.146,201350,52b115ef2be3906c7e000973,See Why We Have An Absolutely Ridiculous Standard Of Beauty In Just 37 Seconds,5332b75a1fae79f09f001630,3789,67,0.0176827659012932,False,False,False,0,0,0,False,False,False,False,True,False,False,1,78,14,4.642857142857143,False,False,False,False,4,2,0,2,True,False,0.8447843790054321,True,0.8447843790054321,0.15,0.645,0.204,0.2516,2,3,4,53.639285714285734,9.01428571428572,0.3695895260573096,-1
75662,2013-12-18 03:27:07.393,201350,52b115ef2be3906c7e000973,See Why We Have An Absolutely Ridiculous Standard Of Beauty In Just 37 Seconds,5332b75a1fae79f09f001630,4439,66,0.0148682135616129,False,False,False,0,0,0,False,False,False,False,True,False,False,1,78,14,4.642857142857143,False,False,False,False,4,2,0,2,True,False,0.8447843790054321,True,0.8447843790054321,0.15,0.645,0.204,0.2516,2,3,4,53.639285714285734,9.01428571428572,0.3695895260573096,-1
75663,2013-12-18 03:27:20.724,201350,52b115ef2be3906c7e000973,See Why We Have An Absolutely Ridiculous Standard Of Beauty In Just 37 Seconds,5332b75a1fae79f09f001630,3817,90,0.0235787267487555,True,True,True,0,0,0,False,False,False,False,True,False,False,1,78,14,4.642857142857143,False,False,False,False,4,2,0,2,True,False,0.8447843790054321,True,0.8447843790054321,0.15,0.645,0.204,0.2516,2,3,4,53.639285714285734,9.01428571428572,0.3695895260573096,-1
75664,2013-12-18 03:42:15.209,201350,52b1055c55e57845160004ad,If 'Baby It's Cold Outside' Were A Little More Truthful It Would Sound Like This,5332b5aa1fae79f09f0006d2,3878,80,0.0206291903042805,False,False,True,0,0,0,False,False,False,False,False,False,False,3,80,18,3.6666666666666665,False,False,True,False,3,4,1,2,False,False,0.9109452962875366,False,0.9109452962875366,0.0,0.685,0.315,0.672,2,3,4,84.45000000000003,6.58666666666667,0.3657040063402902,-1
75665,2013-12-18 03:43:27.622,201350,52b1055c55e57845160004ad,If 'Baby It's Cold Outside' Were A Little More Truthful It Would Sound Like This,5332c3271fae79f09f011804,3568,63,0.0176569506726457,False,False,False,0,0,0,False,False,False,False,False,False,False,3,80,18,3.6666666666666665,False,False,True,False,3,4,1,2,False,False,0.9109452962875366,False,0.9109452962875366,0.0,0.685,0.315,0.672,2,3,4,84.45000000000003,6.58666666666667,0.3657040063402902,-1
75666,2013-12-18 03:47:33.176,201350,52b1055c55e57845160004ad,If 'Baby It's Cold Outside' Were A Little More Truthful It Would Sound Like This,5332c3271fae79f09f011806,3789,66,0.0174188440221694,False,False,False,0,0,0,False,False,False,False,False,False,False,3,80,18,3.6666666666666665,False,False,True,False,3,4,1,2,False,False,0.9109452962875366,False,0.9109452962875366,0.0,0.685,0.315,0.672,2,3,4,84.45000000000003,6.58666666666667,0.3657040063402902,-1
75667,2013-12-18 03:49:39.229,201350,52b1055c55e57845160004ad,If 'Baby It's Cold Outside' Were A Little More Truthful It Would Sound Like This,5332b5aa1fae79f09f0006d2,3468,59,0.0170126874279123,False,False,False,0,0,0,False,False,False,False,False,False,False,3,80,18,3.6666666666666665,False,False,True,False,3,4,1,2,False,False,0.9109452962875366,False,0.9109452962875366,0.0,0.685,0.315,0.672,2,3,4,84.45000000000003,6.58666666666667,0.3657040063402902,-1
75731,2013-12-18 22:30:36.875,201350,52b1b3d8b9968eb6d6002422,An Artist Beautifully Captures The Tragic Stories Of Two Women In Love,5332b75b1fae79f09f001638,5116,53,0.0103596559812353,False,False,False,0,0,0,False,False,False,False,False,False,False,0,70,12,4.916666666666667,False,False,False,False,5,1,1,0,False,False,0.730056643486023,False,0.730056643486023,0.151,0.452,0.397,0.7096,2,22,4,60.70500000000001,10.250000000000004,0.3693625212583666,-1
75732,2013-12-18 22:32:35.343,201350,52b1b3d8b9968eb6d6002422,Here Is How One Artist Captured The Fragility Of An Abusive Relationship,5332b75b1fae79f09f001638,4916,86,0.017493897477624,True,False,True,0,0,0,False,False,False,False,False,False,False,0,72,12,5.083333333333333,False,False,False,False,4,2,0,1,False,False,0.7991542816162109,False,0.7991542816162109,0.276,0.724,0.0,-0.6369,2,22,4,39.55500000000001,11.216666666666669,0.4430559707306962,12
75744,2013-12-20 18:24:31.882,201350,52b489cc738c01bebc000652,What's It Like Being An Unmarried Woman Over 30? Looks Pretty Cool To Me.,5332c3421fae79f09f011ae1,3159,136,0.0430515986071541,True,False,True,0,0,0,False,False,False,False,False,True,False,3,73,17,3.5294117647058822,False,False,True,False,1,3,3,0,False,False,0.8878377079963684,False,0.8878377079963684,0.0,0.579,0.421,0.7906,4,18,4,78.87285714285717,3.5857142857142854,0.3593000552437504,-1
75841,2013-12-19 12:14:48.854,201350,52b2e3140ef9fb0833002b8b,I Can See Why This Has Been Called 'The Best Anti-Smoking Ad Ever',5332c3331fae79f09f01192f,2275,66,0.029010989010989,False,False,False,0,0,0,False,False,False,False,False,True,False,2,66,17,3.176470588235294,False,False,True,False,3,5,2,1,False,False,0.8531346321105957,False,0.8531346321105957,0.0,0.724,0.276,0.6369,3,12,4,83.0092307692308,4.6769230769230745,0.4427535171782889,22
75842,2013-12-19 12:15:16.279,201350,52b2e3140ef9fb0833002b8b,I Can See Why This Has Been Called 'The Best Anti-Smoking Ad Ever',5332c3331fae79f09f011931,2021,53,0.0262246412666996,False,False,False,0,0,0,False,False,False,False,False,True,False,2,66,17,3.176470588235294,False,False,True,False,3,5,2,1,False,False,0.8531346321105957,False,0.8531346321105957,0.0,0.724,0.276,0.6369,3,12,4,83.0092307692308,4.6769230769230745,0.4427535171782889,22
75843,2013-12-19 12:15:37.178,201350,52b2e3140ef9fb0833002b8b,I Can See Why This Has Been Called 'The Best Anti-Smoking Ad Ever',5332c3331fae79f09f011933,2360,62,0.0262711864406779,False,False,False,0,0,0,False,False,False,False,False,True,False,2,66,17,3.176470588235294,False,False,True,False,3,5,2,1,False,False,0.8531346321105957,False,0.8531346321105957,0.0,0.724,0.276,0.6369,3,12,4,83.0092307692308,4.6769230769230745,0.4427535171782889,22
75844,2013-12-19 12:15:50.641,201350,52b2e3140ef9fb0833002b8b,I Can See Why This Has Been Called 'The Best Anti-Smoking Ad Ever',5332b75c1fae79f09f00163e,2186,71,0.0324794144556267,True,False,True,0,0,0,False,False,False,False,False,True,False,2,66,17,3.176470588235294,False,False,True,False,3,5,2,1,False,False,0.8531346321105957,False,0.8531346321105957,0.0,0.724,0.276,0.6369,3,12,4,83.0092307692308,4.6769230769230745,0.4427535171782889,22
75857,2013-12-19 13:32:44.978,201350,52b2f56ed31f21c8e4002fc1,The Most Simple Explanation Of How To Get Out Of This Recession I've Seen Yet,5332c3341fae79f09f011950,2183,36,0.0164910673385249,True,False,True,0,0,0,False,False,False,False,False,False,False,1,77,16,3.9375,False,False,True,False,3,3,1,1,False,False,0.8763827681541443,False,0.8763827681541443,0.167,0.833,0.0,-0.4215,3,13,4,73.17000000000003,6.200000000000003,0.4318347374790438,8
75858,2013-12-19 13:33:27.465,201350,52b2f56ed31f21c8e4002fc1,"In Under 2 Minutes, Here's Why Cities Are In Trouble And What We Can Do About It",5332c3341fae79f09f011950,2640,20,0.0075757575757575,False,False,False,0,0,0,False,False,False,False,False,False,False,3,80,19,3.3684210526315788,False,False,True,False,3,4,0,1,False,False,0.8900037407875061,False,0.8900037407875061,0.153,0.847,0.0,-0.4019,3,13,4,80.09764705882354,3.6117647058823503,0.5685129656711495,-1
